항구	항구 港口; гавань; порт; ~ 도시 портовый город
넋	душа; дух; 애국의 ~ патриотический дух; ~을 놓다 растеряться; оторопеть; ~을잃다 падать духом; потерять сознание; ~이 나가다 обезуметь; ~이 빠지다 души не чаять (в ком)
연신	連信; подряд; непрерывно; всё время
종합	綜合; синтез; обобщение; ~의 синтезированный; ~적 синтетический; комбинированный; комплексный; ~하다 синтезировать; обобщать; ~병원 поликлиника; ~예술 общее искусство
기대다	1. опираться; прислоняться; покоиться; 기대어 앉다 сесть, прислонившись к чему; 지팡이에 ~ опираться на трость; 책상에 ~ прислоняться к столу; 2. надеяться на; быть уверенным; полагаться; рассчитывать на кого-либо; зависеть от кого-либо
앙갚음	месть; возмездие; ~하다 мстить кому за что
진정	眞情; настоящее (подлинное) чувство; искренность; ~하다 искренний; подлинный; настоящий; ; 진정 眞正; подлинность; истинность; ~하다 подлинный; истинный; ; 진정 進呈; ~하다 дарить; преподносить; 아버지는 우리에게 끊임없이 무엇가를 ~하신다 Отец постоянно дарит нам что-нибудь.; ; 진정 鎭靜; успокоение; умиротворение; смягчение; ~하다 успокаивать; умиротворять; усмирять; ~시키다 уменьшать раздражение; смягчать; успокаивать; ; 진정 陳情; ходатайство; прошение; просьба; петиция; ~하다 подавать петицию (ходатайство; прошение); ходатайствовать; 서면으로 ~하다 изложить на бумаге
난롯불	огонь камина
단지	небольшой кувшин; 꿀~ кувшин меда; ; 단지 但只; только; лишь; однако; тем не менее; даже; по крайней мере; хотя бы; ~ 1분만 있으면 Минутку.
지휘	指揮; команда; руководство; управление; ~하다 руководствовать; управлять; дирижировать; ~하에 있다 находиться (быть) под руководством кого; под командой кого; ~를 맡다 принимать на себя командование; ~에 따라 по команде; 바이얼리니스트의 ~로 под управлением скрипача; ~계통 порядок подчинённости
단순	單純; простота; ~하다 простой; простодушный; несложный; ~히 просто; ~한 사람 простодушный человек; ~한 호기심 простое любопытство; ~화 시키다 упрощать
간섭	干涉; 1. вмешательство; интервенция; 외부의 ~ вмешательство извне; 무력 ~ вооруженное (военное) вмешательство; 불~주의 политика невмешательства; ~을 받지 않다 свободный от вмешательства; ~하다 вмешиваться; 내정을 ~하다 вмешательство внутренние дела; 사생활을 ~하다 вмешиваться частную жизнь; 2. интерференция
종종	種種; иногда; порой; подчас; в отдельных (некоторых) случаях; от случая к случаю; время от времени; временами; иной раз; эпизодически; при случае; кое-когда; нет-нет да и ...; ~ 나는 두통을 앓는다 У меня иногда побаливает голова.
커녕	какое там; куда там; не то что; не только..., но даже; 나무는~ 풀도 없다 Не только деревьев, но даже травы нет.; 비는~ 안개도 안 내린다 Какой там дождь, даже облачка нет.; 이 책은 유익하는~ 매우 해롭다 Эта книга не только не полезна, но даже очень вредна.
털어놓다	выкладывать; открывать; вытряхать; 털어놓고 말하면 откровенно говоря; 비밀(음모)을 ~ открывать тайну (заговор)
모친	母親; мать
조르다	1. крепко затягивать (завязывать); затянутый; 허리띠를 ~ затягивать пояс потуже; 2. приставать к кому (с просьбой); выпрашивать; клянчить что у кого; доставать кого; докучать кого чем; 돈을 꾸어달라고 ~ выпрашивать деньги у кого; 집요하게 ~ настойчиво требовать; 성가시게 ~ стоять над душой
즉시	卽時; немедленно; незамедлительно; сразу же; ~불 немедленная уплата
면회	面會; приём; личная встреча; свидание; ~하다 принимать (кого); лично встречаться (видеться)
교제	交際; дружеские отношения; общение; ~하다 вступать в дружеские отношения с кем; общаться с кем; завязывать знакомство; ~가 넓다 иметь широкий круг знакомых
바래다주다	провожать
곧잘	довольно хорошо; прилично
상속	相續; наследование; ~하다 наследовать; 아버지의 재산을 ~하다 наслёдовать имущество отца
잡초	雜草; сорняк; сорная трава; бурьян; 밭의 ~를 뽑다 полоть сорную траву на поле
우거지다	густо расти; густеть; 뜰에는 잡초가 우거져 있다 В саду густо растёт трава.
소용	所用; польза; надобность; ~ 되다 нужный; полезный; иметь надобность; ~없다 ненужный
쥐죽은듯	тихий, как мышь; притаившись, как мышь
밀려오다	надвигаться; нахлынуть
작별	作別; расставание; прощание; ~하다 расставаться; прощаться; ~인사를 하다 прощаться
아쉽다	недоставать кого-либо, чего-либо кому-либо; не хватать; обидный; 아쉬운 실수 обидный просчёт; 그는 개가 죽어서 몹시 아쉬워한다 Он скучает по умершей собаке.
휘둥그레지다	open <one's eyes> wide
우두커니	рассеянно; безучастно; бездумно; ~바라보다 рассеянно смотреть
뒷모습	(внешний) вид сзади
군데군데	here and there; sporadically
뭉치다	образовываться; свёртываться; комкать; скатывать; лепить; сплачивать(ся); смыкать(ся)
시커멓다	очень чёрный; чёрный-пречёрный
휘젓다	1. мешать; размешивать; 2. махать; размахивать; 3. расстраивать; приводить в беспорядок
의혹	疑惑; сомнение; недоверие; подозрение; ~을 품다 подозревать; иметь подозрения против кого; ставить под сомнение; ~을 풀다 рассёять сомнение (подозрение); ~을 사다 навлечь на себя подозрение; быть под подозрением
무사히	無事-; спокойно; благополучно; без проблем
혼란	混亂; смятение; беспорядок; хаос; смута; расстройство; паника; ~하다 (형) хаотичный ; беспорядочный; ~하다 (동) быть в беспорядке; быть в хаотическом состоянии; ~되다 находиться в смятении; впасть в смятение; ~을 일으키다 приводить в беспорядок; вносить анархию; ~이 일어났다 Поднялась (началась) смута.; ~상태 хаотичность; путаница
꾸미다	1. украшать; декорировать; 2. шить; 3. притворяться кем-либо; врать; приукрашивать; 4. составлять; организовывать; 5. задумывать; замышлять; 꾸미지 않은 безыскусственный; бесхитростный; незатейливый; 꾸밈 затея; 꾸미지 않고 без затей (украшения); 문서를 ~ составлять документ; 방을 꽃으로 ~ украшать комнату цветами; 아픈 척 ~ притворяться больным; 음모를 ~ замышлять заговор; 이불을 ~ шить одеяло
합세	合勢; объединение сил; ~하다 объединять силы; объединяться; присоединяться к чему; ...과 ~하여 во взаимодействии с кем-чем
본받다	本－; следовать примеру
싸이다	быть охваченным; уметь ладить с кем-чем
상쾌	爽快; ~하다 бодрый; весёлый; свежий; ~한 기분 весёлое настроение
잡담	雜談; пустая болтовня; ~하다 вести пустой разговор; попусту болтать
출세	出世; успех в жизни; карьера; ~하다 делать карьеру; преуспевать
자재	自在; ~하다 свободный; ничем не ограниченный (стесненный); ~적 в себе; ~적 사물 вещь в себе; ; 자재 資材; материал; ~공급 материальное обеспечение; 건축~ строительные материалы
택하다	擇－; выбирать; избирать; отбирать; предпочитать кого-что кому-чему
생김새	вид; внешность; ~로 판단하다 судить по внешности; 아름다운 ~ красивая внешность
경대	鏡臺; трюмо
반짝이다	сверкнуть; блеснуть; мерцать; 별들이 반짝인다 Звёзды мерцают.
해수욕장	海水浴場; морской курорт; пляж
평범	平凡; ~하다 заурядный; банальный; посредственный; простой; ~히 заурядно; незаметно; посредственно; ~하게 일생을 보내다 жить и умереть незаметно; заурядно прожить свою жизнь
향수병	пузырёк духов
장미	薔薇; роза; 들~ дикая роза
조화	調和; гармония; соответствие; согласие; созвучие; благозвучие; слаженность; симметрия; ~된 гармоничный; гармонический; созвучный (кому-чему); ~시키다 гармонировать; соответствовать кому-чему; согласовываться с кем-чем; приводить в соответствие (с чем); 언행은 ~를 이루다 слова гармонируют с поступками; ; 조화 造化; созидание; творение; чудо; игра природы; диво; невидаль; ~로운 дивный; изумительный; сверхъестественный; ~를 부리다 творить чудеса; ~로운 일 восьмое чудо света; ~의 신 создатель; творец; ; 조화 造花; искусственные цветы
십자가	十字架; 1. крест; распятие; 2. перекрёсток; 우리가 있는 곳을 알기 쉽게 지도 위에 ~ 표시를 하시오 Отметьте на карте крестиком то место, где мы находимся.
축제일	фестивальный день
사격장	射擊場; стрельбище; полигон; тир
표적	標的; мишень; цель; метка; знак; 과녁의 ~ яблоко мишени; ~이 되다 служить миш-ёнью; ~에 맞다 попасть в цель; ; 표적 表迹; знак; след чего
사격	射擊; стрельба; обстрел; огонь; ~을 개시하다 открыть стрельбу; ~하다 стрелять; 목표를~ 하다 стрелять в цель; 사격장으로 ~ 하러 가자 Пойдём постреляем в тире; 적군들이 주기적으로 서로에게 ~을 가했다 Противники периодически обстреливают друг друга; ~경기 стрелковые состязания; ~부대 стрелковый полк; 조준~ прицельная стрельба; 직접~ стрельба прямой наводкой
개머리판	приклад ружья
포즈	pose; поза; ~를 취하다 позировать; принимать позу
상상	想像; воображение; представление; ~하다 представлять; воображать; ~의 воображаемый; 밝은 미래를 ~하다 представлять светлое будущее
뒷면	－面; задняя сторона; 사건의 ~ обратная сторона события
되풀이	повторение; ~하다 повторять; ~되다 повторяться
구기다	1. мять(ся); морщить(ся); комкать(ся); 2. не ладиться; не клеиться
내주	來週; следующая (будущая) неделя; ~에 на следующей (будущей) неделе
성대	盛大; великолепие; ~하다 торжественный; строгий; великолепный; роскошный; ; 성대 聲帶; тембр голоса; голос; ~묘사 имитация голоса
축하회	祝賀會; чествование
대금	代金; плата; цена; ~지불 능력이 있는платежеспособный; 현금으로 ~을 결제하다 платить наличными; ~지불 платеж; ~지불 능력 платежеспособность; ; 대금 大金; крупная сумма; большие деньги; ; 대금 貸金; ссуда
치르다	платить; расплачиваться; переносить; претерпевать; совершать; выполнять; проводить; устраивать; принимать пищу
갚다	возвращать (долг); отплачивать; возмещать; квитаться; искупать;  빚을 ~ возвращать долг; 죄를 ~ искупать грех; 다 ~ выплачивать
속력	速力; скорость; ход; ~의 скоростной; ~을 내다 (가하다) набирать (развивать; увеличивать) скорость (ход); ~을 낮추다 сбавлять (уменьшать; замедлять) скорость (ход); ~이 떨어지고 있다 скорость падает; ~이 빠른 자동차 быстрая (скоростная) машина; 전~으로 полным ходом; 최대~ максимальная скорость
범선	帆船; парус; ~을 타고 세계 일주를 할 계흭이다. Планировать путешествие вокруг света на парусной лодке.
돈벌이	заработки
발코니	balcony; балкон
정돈	整頓; приведение в порядок; уборка; ~하다 приводить в порядок
매상	買上; = 수매(收買); ; 매상 賣上; продажа; сбыт
베끼다	переписывать; списывать; 친구의 받아쓰기를 몰래 ~ списать диктант у товарища; 교과서를 베껴 쓰세요! Спишите из учебника!
메우다	заполнять; засыпать; затыкать; заделывать
노크	англ. knock; стук ; ~하다 стучать(ся); 방문을 ~하다 стучаться в дверь
공모	公募; ~하다 объявлять о приёме на работу (набор); продавать акции; собирать пожертвования; ; 공모 共謀; сговор; заговор; ~하다 вступать в сговор; ...와 ~하여 в сговоре с кем; ~자 сообщник; соучастник; заговорщик
정오	正午; полдень; ~에 в полдень
붙잡다	крепко держаь(ся); схватиться; схватывать; 손잡이를 ~ схватиться за рукоятку
휘날리다	1. развевать(ся); кружить(ся) (в воздухе); 2. мести (о метели); 3. прославлять; делать широко известным
찬란	燦爛; блеск; ослепление; ~한 ослепительный; блестящий; глянцевитый; выдающийся; роскошный; 나는 그녀의 ~한 아름다움에 눈이 부셨다 Она ослепила меня своей красотой.; 별이 ~히 빛난다 Звёзды сверкают.
녹이다	растапливать; расплавлять; растворять; согревать; отогревать; измучить; довести до изнеможения; обвораживать; очаровывать; увлекать (кем-чем); 고문을 하여반 죽을 정도로 녹여 버리다 измучить (кого) пытками до полусмерти; 난롯가에서 손을 ~ согревать руки у пёчки; 무쇠를 ~ расплавлять чугун; 미모로 남자들을 ~ обвораживать мужчин красотой ; 설탕을 물에 ~ растворять сахар в воде
열기	熱氣; горячий (жаркий) воздух; жар; высокая температура; пыл; рвение
내뿜다	выпускать; извергать; извергаться; 화산에서 용암이 내뿜어졌다 Лава извергалась из вулкана; 화산이 용암을 내뿜는다 Вулкан извергает лаву.
양지쪽	陽地－; солнечная сторона
수도원	修道院; монастырь; монастырский; 남자 ~ мужской монастырь; 여자 ~ женский монастырь; 대~ лавра
야위다	худеть; быть худощавым; терять в весе; спадать с тела (с лица)
번뜩이다	вспыхивающий; 눈빛이 ~ Вспыхивающий взгляд.
편찮다	uncomfortable; uneasy.
신장병	腎臟病; заболевание почек
넘치다	переливаться через край; переходить; превышать; переваливать; быть переполненным (чем); бить через край; 분에 넘치는 사치 роскошь не по средствам; 기쁨이 넘친다 Веселье бьёт через край.; 강물이 넘쳤다 Река выштла из берегов; 그녀의 얼굴은 기쁨에 넘쳤다 Её лицо было переполненно радостью
채다	1. получать пинок (удар ногой); 2. замечать; понимать; догадываться; красть; тащйть; выхватывать; дёргать; тянуть; тащить рывками
행인	行人; путник; прохожий
잡히다	находиться в руках; быть выбранным (намеченным); быть сделанным; быть погашенным; быть взятым (захваченным, схваченным); быть обнаруженным (найденным)
납빛	gray, leaden
사로잡히다	быть пойманным живым (взятым в плен); быть захваченным; 원수에게 ~ быть взятым в плен
알리바이	alibi; алиби; 자기의 ~를 내세우다 доказать (установить) своё алиби
장례식	葬禮式; похоронный обряд; похороны
정체불명	unknown personality
단독	單獨; отдельный; сепаратный; ~으로 сам один; отдельно; ~선거 сепаратные выборы
연관	煙管; связь; ~되다 связанный с кем-чем
싸매다	обвязывать; обматывать (вокруг чего); наматывать; 머리를 수건으로 ~ обматывать голову полотенцем; 붕대로 상처를 ~ бинтовать рану
킬로그램	кг
체중	體重; вес тела; ; 체중 體重; весы
줄다	уменьшаться; сокращаться; снижаться; сжиматься; убавляться; редеть; садиться (об одежде); 강물이 줄었다 река обмелела; 고무는 온도에 따라 늘거나 준다. Резина увеличивается и уменьшается в объеме в зависимости от температуры.; 이것은 빨아도 줄지 않는다. Эта вещь не садится после стирки.; 수익이 줄었다. Доход снизился.
붉어지다	краснеть; 얼굴이 붉어진다 лицо краснеет
반짝거리다	сверкать; блестеть; мерцать
실제로	實際－; действительно; в действительности
허용	許容; допущение; разрешение; позволение; ~하다 допускать; разрешать; позволять; санкционировать; ~ 오차 допустимая ошибка; допустимое отклонение
처넣다	с силой впихивать (всовывать); набивать; вложить во что; 책을 상자에 ~ набивать коробку книгами; 돈을 증권에 ~ беспрестанно вкладывать деньги в акции
벅차다	непосильный; переполненный; кипучий; напряжённый; 하루에 끝내기는 ~ Закончить за один день непосильно; 가슴 벅찬 감격чувство, переполняющее грудь
저지르다	совершать; допускать; 실수를 ~ совершать (допускать) ошибку; 범죄를 ~ совершать преступление
앙칼지다	резкий; яростный; настойчивый
알아듣다	понимать; расслышать
드레스	платье
야단	惹端; шум; гам; скандал; беда; неприятности; ругань; скандал; ~나다 расшуметься; случиться; ~치다 поднимать шум; ругаться; ~하다 шуметь; ругаться
보석	保釋; ~하다 освобождать под залог (на поруки); ; 보석 寶石; драгоценный камень
치장	治粧; ~하다 нарядиться; разодеться; красиво обставить (комнату); ~거리 предмет украшения; украшение
짙다	1. оставаться в достаточном количестве; 2. очень густой; глубокий (о темноте)
금새	price
상냥	~하다 милый; ласковый; приветливый; 마음이 ~한 사람 ласковый (приветливый) человек
죄인	罪人; преступник; уголовник; правонарушитель; грешник; 상습적인 ~ злостный преступник; рецидивист
나부랑이	лоскут, клочок; 관리 ~ мелкий чинуша; 장교 ~ офицеришка; 종이 ~ клочок бумаги
야영	野營; лагерь; бивак; ~하다 стоять на биваках (биваком); располагаться лагерем
끌리다	1. тянуть; тащить; 범인이 현장에서 붙들려 경찰서로 끌려갔다 Преступник был поймат с поличным и отправлен в полицию.; 2. тащиться; волочиться; 치마가 끌리다 Ее платье волочилось по полу.
밧줄	верёвка; тонкая верёвка; ~의 верёвочный; ~을 매다 крепить канат; ~ 사닥다리 верёвочная лестница
묶이다	быть связанным (перевязанным)
나르다	возить, перевозить; носить; переносить; 트렁크를 방안으로 ~ переносить чемодан в комнату
몽유병	夢遊病; сомнамбулизм; лунатизм; ~자 лунатик
치열	治熱; ~하다 снимать жар (температуру); ; 치열 熾烈; ~하다 резкий; ожесточённый; яростный; ; 치열 熾熱; ~하다 жаркий; ожесточённый; высокий; ; 치열 齒列; ряд зубов; зубы
격투	格鬪; рукопашная схватка; драка; ~하다 драться; вступать в рукопашную схватку; ; 격투 激鬪; ожесточённая борьба; жаркая схватка; ~하다 участвовать в жаркой схватке
제각기	－名其; каждый в отдельности
헛기침	притворный кашель; покашливание; ~하다 кашлянуть
솜씨	умение; мастерство; сноровка; ловкость; ~ 있는 искусный; сноровистый; ловкий; ~ 있게 мастерски; с большим искусством (мастерством); ~를 보이다 показать мастерство (искусство); 그는 일을 처리하는 ~가 훌륭하다 У него отличное умение справляться с делом.
소문	所聞; молва; слух(и); ~ 나다 распространяться (о молве)
연안	沿岸; берег; побережье; ~의 береговой; прибрежный; каботажный; ~ 지대 прибрежный район; взморье; прибрежная полоса (местность)
항로	航路; рейс; морской путь; курс; воздушная линия (трасса); ~ 표식 навигационный знак
묘연	杳然; ~하다 неясный; неизвестный; нечёткий; неясно видимый
경비대	警備隊; охранные (пограничные) отряды
발각	發覺; раскрытие; ~되다 обнаруживаться; разоблачаться
몰수	沒收; экспроприация; конфискация; ~하다 экспроприировать; конфисковать; 무상 ~ безвозмездная конфискация (раздача); ~ 재산 конфискованное имущество
금주법	禁酒法; закон, запрещающий спиртные напитки
문지르다	гладить; натирать; вытирать; стирать
떨구다	ронять; сбрасывать; оставлять; иссякать; кончаться; снижать; понижать; 눈물을 ~ ронять слёзы
흐느끼다	всхлипывать
칼날	лезвие ножа; клинок
울부짖다	громко плакать; реветь; выть; 울부짖는 рёв; 바람이 울부짖는다 Ветер воет.; 어린아이들이 울부짖는다 Дети громко плачут.; 짐승이 사납게 울부짖는다 Зверь страшно ревет.
엄청나다	огромный; непомерный; страшный; невообразимый; громадный; 엄청나게 ужасно; страшно; очень; крайне; 엄청나게 큰 огромный; гигантский; исполинский
곁눈	~을 주다 (~질하다) скосить глаза; делать знак глазами; ~(을) 팔다 отвлекаться от чего
제의	提議; предложение; внесение; ~하다 предлагать; вносить предложение; ~되다 быть предложенным; ...의 ~로 по предложению кого; ~를 받아들이다 принимать предложение; ~를 거절하다 отклонять предложение; ; 제의 題意; смысл темы (заглавия)
몫	доля; часть; ...의 ~으로 되다 достаться (кому); ...의 ~으로 남겨두다 оставить на чью долю (для кого); 나의 ~만 지불했다 Я заплатил только за себя.; 자기 ~으로 만족하다 быть довольным своей частью
용돈	用－; карманные деньги; деньги на мелкие расходы
벌이	заработок; ~로 생계를 유지하다 заработать свой хлеб; 그는 ~가 좋다. Он хорошо зарабатывает.
회상	回想; воспоминание; ~하다 вспоминать
보조	步調; шаг; поступь; ~를 맞추다 подстраиваться под шаг; 공동 ~를 취하다 принимать общий шаг; ; 보조 補助; помощь; поддержка; ~적 служебный; дополнительный; вспомогательный; подсобный; подручный; помогающий; ~하다 помогать; оказывать (помощь; поддержку); 경비의 일부를 ~하다 покрывать часть расходов; 편집일을 ~하다 помогать в работе по редактированию
엔진	engine; машина; двигатель; мотор
대서양	大西洋; Атлантический океан
기도	企圖; попытка; замысел; намерение; ~된 задуманный; намеренный; ~하다 пытаться; делать попытку; намерен; намереваться; замышлять; ; 기도 氣道; дыхательные пути; ; 기도 祈禱; молитва; молебен; ~의 молитвенный; ~하듯이 молитвенно; ~하다 молиться; ~를 드리다 читать (творить) молитву; ~하러 가다 идти на молитву; 고인의 명복을 ~하다 молиться за упокой души умершего
출항	出港; выход в море из порта (из гавани); ~하다 уходить (выходить) из порта; ; 출항 出航; отправление в плавание; ~하다 отправляться в плавание
헤드라이트	передние фары
실루엣	англ. silhouette; силуэт; силуэтный
점차	漸次; постепенно; понемногу; мало-помалу; шаг за шагом
배반	背反•背叛; предательство; измена; ренегатство; ~의 предательский; ~하다 предавать; изменять; 친구를 ~하다 Предавать своего друга.
경비정	警備艇; сторожевой катер
강제	强制; принуждение; ~적인 принудительный; насильственный; ~적으로 принудительно; насильно; ~하다 принуждать; заставлять; вынуждать; ~ 노동принудительная работа; ~ 집행 принудительные меры; ~ 이주 депортация; ~ 접종 принудительная вакцинация
상륙	上陸; высадка на берег; десант; ~하다 высаживаться на берег; ~을 허가하다 разрешать высадку на берег
법정	法定; ~하다 определять, устанавливать законом; ; 법정 法廷; суд; трибунал; зал суда; судебное заседание; ~에 서다 предстать перед судом; 국제 국사~ международный военный трибунал; ~ 의사록 протокол судебного заседания
재판	再版; переиздание; второе издание; ~하다 переиздавать; ; 재판 裁判; суд; судебное разбирательство; ~하다 судить; ~비용 судебные издержки
판결	判決; определение; решение; приговор; ~하다 определять; решать; выносить приговор; ~을 유예하다 отложить вынесение приговора; 그는 무죄 ~을 받았다 Он был судом оправдан.
징역	懲役; каторга; каторжные работы; ~을 살다 находиться на каторге; ~살이를 보내다 сослать на каторгу; 무기~ пожизненная каторга
고용	雇用; наём; занятость; ~하다 нанимать; ~계약 соглашение (контракт) о найме; ~노동자 наёмный рабочий; ~조건 условия найма; 불완전~ неполная занятость; 완전~ полная занятость
마주하다	находиться лицом к кому; находиться друг против друга
노동	勞動; труд; работа; ~의 трудовой; рабочий; ~하다 трудиться; работать; 강제 ~ принудительный труд; 숙련 ~ квалифицированный труд; 육체 (정신) ~ физический (умственный) труд; ~가치설 теория трудовой стоимости; ~강도 интенсивность труда; ~계급 рабочий класс; ~귀족 рабочая аристократия; ~능력 трудоспособность; работоспособность; ~생산성 производительнось труда
지독	至毒; ~하다; ядовитый; едкий; злобный; ужасный; жестокий; ~한 말 колкая (едкая) речь; ~한 여자 злобная женщина; ~한 모욕 грубое оскорбление; ~한 구두쇠 ужасный скупец; ~한 추위 лютый холод; ~하게 공부하다 усердно учиться; ~한 감기에 걸리다 сильно простужаться; ~한 날씨 ужасная погода
중노동	重勞動; тяжёлый физический труд
수감	收監; заключение; арест; ~된 заключённый; арестованный; ~하다 подвергать тюремному заключению; взять под арест
면회실	面會實; приёмная
다스리다	управлять; ухаживать за чем; приводить в порядок; сдерживать; лечить; наказывать; расправляться с кем-чем; 나라를 ~ управлять страной; 병을 ~ лечить болезнь; 삼림을 ~ ухаживать за лесом; 자기 자신을 ~ владеть собой; 죄인을 ~ наказывать преступника
히죽거리다	довольно усмехаться; ухмыляться
분배금	分配金; распределяемая сумма
밀수품	密輸品; контрабандный товар; контрабанда
빼돌리다	спрятать; 빼돌려 둔 돈 спрятанные деньги
예컨대	例－; например; к примеру
손톱	ноготь; ногтевой; ~을 깎다 подрезать (подстригать) ногти; ~을 기르다 отращивать ногти; ~만큼도 вообще; совсем; ~만큼도 달라지지 않았다 Нисколько не изменилось; ~깎이 маникюрные ножницы
본국	本國; родина; эта (данная) страна; ; 본국 本局; департамент; управление (в противоп. отделению); это (данный) департамент; это (данное) управление
단속	團束; регулирование; управление; ~하다 контролировать; управлять; ~에 걸리다 попадать под контроль; 음주운전 ~을 하다 проверять водителей на наличие алкоголя в крови; ; 단속 斷續; прерывистый; спазматический; ~적으로 прерывисто; ~되다 прерываться
매입	買入; покупка; закупка; приобретение; ~하다 покупать; закупать; приобретать
모처럼	нарочно; специально; впервые (за долгое время)
협력	協力; взаимодействие; поддержка; сотрудничество; ~하다 сотрудничать; обьединять усилия; действовать совместно; поддерживать
상금	賞金; денежная премия
의논	議論; обсуждение; спор; дебаты; ~하다 бсуждать(ся); спорить; дебатировать
의견	意見; мнение; взгляд; точка зрения; ~을 진술하다 высказывать мнение
휘말리다	1. быть свернутым; 2. быть запутанным; быть впутанным; 3. быть поглощенным; быть втянутым; 그는 소용돌이 속에 휘말려 들어갔다 Его затянуло в водоворот.
음흉	陰凶; ~하다 подлый; гнусный; коварный; ~스럽다 казаться подлым (гнусным; коварным)
반드시	непременно; обязательно; безусловно
부풀다	ворситься; пушиться; опухать; вздуваться; вспучиваться; подходить; набухать; разбухать; быть довольным; 그의 마음은 기대에 부풀었다 Душа его переполнялась надеждой.; 빵이 제대로 부풀었다 Хлеб хорошо поднялся.
부르르	~ 떨다 дрожать мелкой дрожью
악당	惡黨; негодяй; мерзавец; злодей; бандит; ~의 злодейский
복수	復讐; месть; возмездие; реванш; ~하다 мстить; отплачивать; брать реванш; 지난 번 패배를 ~하다 отомстить за прошлое поражение; ~주의 реваншизм; ~주의자 реваншист; ; 복수 腹水; водянка брюшной полости; асцит; ; 복수 複數; комплексное число; множественное число
화신	化身; воплощение; олицетворение; ~하다 олицетворять; воплощать; ; 화신 花信; сообщение о цветах (цветении деревьев)
몸서리	дрожь; ~(가) 나다 леденить; коробить
비로소	только что; впервые; 그가 죽은 후에야 ~그의 가치를 깨달았다 Только после его смерти я осознал его настоящую ценность.
알아채다	догадываться
위반	違反; нарушение; ~하다 нарушать; идти против чего; идти вразрез с чем; 조약을 ~하다 нарушать договор; ~행위 правонарушение; преступное деяние; 교통법규~ нарушение правил уличного движения; 주차~ нарушение правил стоянки (машин)
곤봉	棍棒; дубинка; деревянная палка; ~체조 гимнастические упражнения с деревянной палкой
혐오감	嫌惡感; чувство отвращения
까다롭다	трудный; сложный; щекотливый; придирчивый; привередливый; 까다롭게 сложно; непросто; щекотливо; придирчиво; привередливо; 까다롭게 굴다 привередничать; 까다로운 질문 щекотливый вопрос; 까다로운 사람 привередливый человек
형기	刑期; срок наказания; ~를 복역하다 отбывать срок (наказания); ~를 마치다 отбыть срок
단식	單式; простой способ; одиночный разряд; ~경기 игры одиночного разряда; ~부기простая бухгалтерия; ; 단식 斷食; голодовка; голодание; ~하다 голодать; ~투쟁 голодная забастовка; голодовка
벌리다	1. образовывать (щель); 2. широко расставлять (раскрывать); 3. распростирать; разгребать; раскидывать
생지옥	生地獄; ад кромешный
밤새	в течение ночи; за ночь
지새다	рассветать; ночевать; 밤을 꼬박 ~ бодрствовать всю ночь; не спать нею ночь; 날을 새며 일하다 работать всю ночь напролёт; 날이 지샐 무렵이었다 чуть только забрезжило; 뜬눈으로 ~ глаз не смыкать; 지새는 달 тусклая утренняя луна
찔리다	проколотый; 양심이 ~ кого мучает совесть
한꺼번에	одновременно; сразу; за один раз; 모든 것을 ~ 하다 сделать всё сразу
주저앉다	плюхаться; тяжело садиться; опускаться; оседать; рушиться; разрушаться; обваливаться; проваливаться; 피곤한 모습으로 소파에 ~ устало опускаться на диван; 집이 ~ рушится дом; 다리가 주저앉았다 Мост обвалился.
찢기다	get torn
메스껍다	1. чувствовать тошноту; тошнить; 2. тошнотворный; отвратительный
지옥	地獄; ад; ~같은 адский; ~과 극락 ад и рай; ~에 떨어지다 попадать в ад; 생~ настоящий ад; 교통~ чертовские пробки; 시험 ~ мучительные экзамены
처참	悽慘; ужас; несчастье; нищета; жестокость; безжалостность; ~하다 ужасный; страшный; несчастный; печальный; скорбный; безутешный; ~한 전투 беспощадная борьба; ~한 이야기 страшная (ужасная) история; ~한 살인 чудовищное убийство; 자신을 ~하게 느끼다 чувствовать себя несчастным; ~한 모습을 하다 иметь жалкий вид; ~한 빈곤 крайняя нищета; ; 처참 處斬; ~하다 отрубать голову кому; обезглавливать
자칫	чуть-чуть; чуть было не; ~ 잘못하면 если ошибёшься
수포	水泡; пузырь; ~로 돌아가다 лопнуть как мыльный пузырь; пойти прахом
배회	徘徊; ~하다 бродить; слоняться; скитаться; 청소년들이 밤거리를 ~한다 Дети слоняются по ночной улице.
오로지	только; лишь; исключительно
유효	有效; эффект; годность; действенность; ~하다 действенный; имеющий силу; действующий; эффективный; ~기간 срок годности; ~ 숫자 значащая цифра
뻔뻔	~하다 наглый; ~스럽다 наглый
불끈	~하다 торчать; заметно выступать; сжать кулаки; ~ 화를 내다 серьёзно гневаться; 주먹을 ~ 쥐다 крепко сжимать кулаки; 근육이 ~ 솟다 напрягать мышцы
맹수	猛獸; хищный зверь
폭발	爆發; взрыв; разрыв; детонация; вспышка; ~적 (~의) разрывной; огромный; потрясающий; ~적인 인기 потрясающая популярность; ~하다 взрываться; детонировать; ~시키다 взрывать; произвести взрыв; 혁명이 ~하였다 Вспыхнула революция.; 화산의 ~ извержение вулкана
